Wall time,Step,Value
1545853709.6360877,35627,0.3043004870414734
1545853736.3904724,35727,0.1487521529197693
1545853763.1802154,35827,0.567719042301178
1545853816.595237,36027,0.5032751560211182
1545855408.0816271,36344,0.2541201710700989
1545855514.9019656,36744,0.23973780870437622
1545855541.455492,36844,0.2561376988887787
1545855594.9049213,37044,0.31682997941970825
1545855621.5162117,37144,0.31566372513771057
1545855648.1351807,37244,0.16371385753154755
1545855674.708182,37344,0.2158052623271942
1545855701.1903937,37444,0.28546762466430664
1545857807.3560104,38567,0.24445554614067078
1545857887.785902,38867,0.3073054254055023
1545857914.4396617,38967,0.2712588310241699
1545858102.8179646,39667,0.5435079336166382
1545858156.0437803,39867,0.6724823713302612
1545859935.4869378,40485,0.37217649817466736
1545860096.681842,41085,0.21188884973526
1545860123.5159116,41185,0.20551156997680664
1545860150.3520243,41285,0.19834795594215393
1545860285.010141,41785,0.28103864192962646
1545860338.995568,41985,0.6102993488311768
1545860365.987528,42085,0.7669113874435425
1545860473.911069,42485,0.30504491925239563
1545862202.9574842,42890,0.48331063985824585
1545862229.6661618,42990,0.364795058965683
1545862282.9386115,43190,0.2581038475036621
1545863404.2413535,44613,0.31424689292907715
1545863545.4475594,45113,0.2768206000328064
1545863628.1050973,45413,0.4608510136604309
1545863654.8923144,45513,0.13706858456134796
1545863767.6678107,45913,0.5539954900741577
1545865567.1088767,46451,0.49792319536209106
1545865864.1499534,47551,0.20078441500663757
1545865890.8510265,47651,0.4784919023513794
1545865971.048618,47951,0.21950340270996094
1545866024.4310012,48151,0.3937317132949829
1545866131.4585145,48551,0.2679044306278229
1545867752.2517633,48771,0.20547714829444885
1545867832.7695243,49071,0.19308561086654663
1545867966.7428205,49571,0.2496488243341446
1545867993.5962293,49671,0.20075112581253052
1545868020.3023663,49771,0.26189324259757996
1545868127.258237,50171,0.3857366144657135
1545868180.6954694,50371,0.1656380593776703
1545869826.5206325,50891,0.1760239452123642
1545869853.5411532,50991,0.20551282167434692
1545869880.487089,51091,0.2018696367740631
1545869961.1316752,51391,0.3020626902580261
1545870041.7551494,51691,0.21055004000663757
1545870095.3117354,51891,0.2824542820453644
1545870122.089339,51991,0.3182888329029083
1545870148.964013,52091,0.24023990333080292
1545870309.7387192,52691,0.17006617784500122
1545870336.679281,52791,0.4616701602935791
1545871875.176255,53003,0.2606624364852905
1545871928.9403584,53203,0.24873000383377075
1545872009.6927888,53503,0.2639243006706238
1545872063.594217,53703,0.22137616574764252
1545872117.3202553,53903,0.19186952710151672
1545872251.7484953,54403,0.22019416093826294
1545872278.6448,54503,0.2448655366897583
1545872305.435884,54603,0.2223239541053772
1545872332.2093682,54703,0.1766340136528015
1545872359.1299698,54803,0.268184632062912
1545872385.7977424,54903,0.37660324573516846
1545901524.8987198,55816,0.1924706995487213
1545901607.7772188,56116,0.17147119343280792
1545901747.146812,56616,0.19387546181678772
1545901803.001253,56816,0.20517928898334503
1545903438.799832,57079,0.16286617517471313
1545903465.8018262,57179,0.19965830445289612
1545903519.7046704,57379,0.19384765625
1545903681.4327397,57979,0.31051069498062134
1545903708.3466933,58079,0.4984978139400482
1545903843.0521948,58579,0.2243417352437973
1545903869.9916277,58679,0.3441125750541687
1545905639.9011772,59784,0.2062671184539795
1545905667.0909297,59884,0.34379255771636963
1545905721.4203856,60084,0.12131120264530182
1545905829.9627419,60484,0.29783743619918823
1545905938.513295,60884,0.2728143632411957
1545907838.351075,61574,0.33700674772262573
1545908001.69826,62174,0.4267403781414032
1545908246.77701,63074,0.2756465673446655
1545910023.0908463,63660,0.33171552419662476
1545910050.197804,63760,0.11356900632381439
1545910185.7579756,64260,0.34438225626945496
1545910239.9088774,64460,0.276031494140625
1545910348.247869,64860,0.13456624746322632
1545910402.3290644,65060,0.23705583810806274
1545911981.8480396,65255,0.3803931772708893
1545912011.526092,65355,0.40298765897750854
1545912093.7609,65655,0.36637505888938904
1545912121.040014,65755,0.21241077780723572
1545912175.582621,65955,0.13692651689052582
1545912257.6710117,66255,0.35870659351348877
1545912285.0061963,66355,0.1385512501001358
1545912312.3449109,66455,0.12485134601593018
1545912530.7854836,67255,0.15749086439609528
1545915280.575986,67531,0.17791004478931427
1545915471.2185414,68231,0.14526373147964478
1545915498.587305,68331,0.17026062309741974
1545915525.6885562,68431,0.13631805777549744
1545915661.96404,68931,0.2380911111831665
1545917414.1212971,69325,0.2122841328382492
1545917554.0831137,69825,0.2428027242422104
1545917635.8336954,70125,0.14694571495056152
1545917800.0040803,70725,0.404025137424469
1545919527.914656,71394,0.20504000782966614
1545919613.3214638,71694,0.20238861441612244
1545919640.8096664,71794,0.08197463303804398
1545919668.355212,71894,0.12670470774173737
1545919750.7304764,72194,0.14529429376125336
1545919887.8252606,72694,0.18344560265541077
1545921650.8923733,73456,0.10668909549713135
1545921709.337271,73656,0.17218083143234253
1545921764.9896698,73856,0.25645357370376587
1545921903.129706,74356,0.12115161120891571
1545921985.7525113,74656,0.21444787085056305
1545922041.00214,74856,0.2299019992351532
1545922096.078451,75056,0.15966792404651642
1545922151.238284,75256,0.2761811316013336
1545922206.59629,75456,0.29183027148246765
1545923927.6620185,75903,0.13523203134536743
1545923955.4656482,76003,0.09578683972358704
1545924066.4271889,76403,0.2082720398902893
1545925958.7278905,77636,0.10713496804237366
1545926070.0066836,78036,0.3024114966392517
1545926097.6114907,78136,0.11059290915727615
1545926180.8190768,78436,0.2672969698905945
1545926318.3862305,78936,0.2029055655002594
1545926455.8660803,79436,0.09086419641971588
1545928174.75798,79983,0.23950283229351044
1545928313.8268523,80483,0.16093707084655762
1545928425.0983047,80883,0.11443261057138443
1545928452.8826103,80983,0.6371556520462036
1545928508.3658192,81183,0.21123309433460236
1545930178.893745,81618,0.3327389061450958
1545930209.8651383,81718,0.16976723074913025
1545930237.649585,81818,0.08187627792358398
1545930265.0166106,81918,0.25498178601264954
1545930320.0116403,82118,0.1867479830980301
1545930375.0311656,82318,0.13866260647773743
1545930457.1285164,82618,0.0929432138800621
1545930648.840982,83318,0.15970082581043243
1545930731.7007313,83618,0.11039693653583527
1545932394.324372,83876,0.16215255856513977
1545932504.898895,84276,0.3450942635536194
1545932587.8221087,84576,0.24932943284511566
1545932698.4911613,84976,0.12622873485088348
1545932836.5564885,85476,0.22053803503513336
1545932864.3372903,85576,0.1868700087070465
1545932891.9694989,85676,0.2572475075721741
1545934559.060909,85923,0.2188064455986023
1545934586.6812315,86023,0.12175329029560089
1545934670.460051,86323,0.11031168699264526
1545934725.9350693,86523,0.3241870403289795
1545934753.6549845,86623,0.11141402274370193
1545934920.736897,87223,0.24614107608795166
1545934948.6146376,87323,0.2820117771625519
1545935004.2274394,87523,0.12962529063224792
1545935059.516147,87723,0.18678611516952515
1545936685.7236362,87856,0.08064930886030197
1545936935.0615466,88756,0.16472536325454712
1545936989.8896105,88956,0.13486021757125854
1545937017.6665933,89056,0.30706340074539185
1545937073.1216958,89256,0.13243722915649414
1545938869.2618725,90095,0.23884305357933044
1545938896.8299108,90195,0.12906691431999207
1545939064.2463295,90795,0.12480301409959793
1545939259.0518544,91495,0.14362120628356934
1545939342.4659638,91795,0.1668354570865631
1545940856.1263173,91824,0.12365956604480743
1545940885.6927893,91924,0.1502324938774109
1545940940.2925987,92124,0.2097901701927185
1545940994.8697057,92324,0.18672782182693481
1545941104.21494,92724,0.1463974565267563
1545941158.6529653,92924,0.07700137794017792
1545941240.7146676,93224,0.22721949219703674
1545941404.7014976,93824,0.08478827774524689
1545944882.3418505,96088,0.08426196128129959
1545944936.2475853,96288,0.17050734162330627
1545944989.8195188,96488,0.1514109969139099
1545945043.570904,96688,0.15756382048130035
1545945124.3572245,96988,0.2685927152633667
1545945232.057019,97388,0.07076554745435715
1545945342.0092266,97788,0.3232715129852295
1545945368.9578102,97888,0.13362599909305573
1546265686.0165515,98202,0.16429603099822998
1546265908.9276814,99002,0.0884680300951004
1546266021.7591486,99402,0.25027355551719666
1546268404.1675916,100131,0.1129288375377655
1546268431.6030164,100231,0.06611073017120361
1546268486.1773345,100431,0.07807351648807526
1546268595.3553264,100831,0.2855284810066223
1546268622.6007557,100931,0.1603771448135376
1546271075.9545486,102012,0.16800054907798767
1546271157.2925599,102312,0.09088573604822159
1546271347.0019329,103012,0.09898848831653595
1546271374.1615145,103112,0.14749185740947723
1546271482.5372846,103512,0.27842873334884644
1546271590.6100276,103912,0.08288957178592682
1546274117.7747946,104309,0.06328804790973663
1546274144.9658954,104409,0.20096594095230103
1546274335.1298144,105109,0.13701318204402924
1546274362.3053727,105209,0.27790650725364685
1546274389.6536705,105309,0.11102140694856644
1546274444.055117,105509,0.16090750694274902
1546274471.2530658,105609,0.062393516302108765
1546274579.8880987,106009,0.1162899062037468
1546279264.1679337,108184,0.16228359937667847
1546279293.132107,108284,0.17348825931549072
1546279320.2055085,108384,0.14196187257766724
1546279482.9547086,108984,0.11333143711090088
1546279510.1827104,109084,0.07385505735874176
1546279537.3879097,109184,0.06394793093204498
1546279754.4453936,109984,0.2441335916519165
1546281767.9411469,110480,0.06306272745132446
1546281794.956166,110580,0.08465820550918579
1546281822.0316284,110680,0.0865495428442955
1546281876.254898,110880,0.11048991978168488
1546282092.7706754,111680,0.09482176601886749
1546282119.9010415,111780,0.0801660493016243
1546283943.804715,112777,0.07019194960594177
1546284079.8296564,113277,0.05031542107462883
1546284107.305958,113377,0.0647001713514328
1546284216.0328138,113777,0.07973513752222061
1546284270.315944,113977,0.19137918949127197
1546286205.0871844,114763,0.07496579736471176
1546286259.564929,114963,0.11264975368976593
1546286313.9319613,115163,0.08822932094335556
1546286532.2704508,115963,0.2131674438714981
1546288259.1243005,116644,0.15837794542312622
1546288340.8449166,116944,0.09659142792224884
1546288395.1740093,117144,0.10981394350528717
1546288422.4760888,117244,0.09863244742155075
1546288449.6514602,117344,0.039993949234485626
1546288504.0284328,117544,0.23914365470409393
1546288585.4292696,117844,0.10717298090457916
1546288721.3585684,118344,0.167254239320755
1546290426.5219512,118631,0.10541190952062607
1546290456.0503116,118731,0.11343193054199219
1546290564.8955884,119131,0.0678120106458664
1546290619.3435094,119331,0.11085636913776398
1546290782.672192,119931,0.08692169189453125
1546290837.111236,120131,0.18579751253128052
1546292506.3585515,120812,0.08278883248567581
1546292614.8880591,121212,0.07476962357759476
1546292669.2303174,121412,0.0360652357339859
1546292777.7934253,121812,0.41624781489372253
1546292831.9687278,122012,0.2687116265296936
1546293022.0969205,122712,0.054919175803661346
1546294652.939665,123102,0.09315250813961029
1546294707.2873883,123302,0.11189036071300507
1546294925.2839818,124102,0.09835456311702728
1546294952.5031037,124202,0.07879682630300522
1546295007.0170636,124402,0.08371777832508087
1546296862.441299,125086,0.29098522663116455
1546296971.3285155,125486,0.2133783996105194
1546297025.7223535,125686,0.057527437806129456
1546297107.6160104,125986,0.06806246936321259
1546297134.9553113,126086,0.1776547133922577
1546297243.7483177,126486,0.18637099862098694
1546297298.1310961,126686,0.16601553559303284
1546297325.3423567,126786,0.061719562858343124
1546298825.1553605,127172,0.17640246450901031
1546298852.0209625,127272,0.10947183519601822
1546298906.006298,127472,0.1013835072517395
1546298933.0010128,127572,0.07319682836532593
1546299013.5609767,127872,0.10171513259410858
1546299040.2394753,127972,0.055016450583934784
1546299173.8623667,128472,0.11664305627346039
1546299227.321183,128672,0.29685962200164795
1546299307.4806669,128972,0.1202978789806366
1546300798.2428744,129292,0.16741769015789032
1546300879.5933735,129592,0.09568017721176147
1546300906.7040927,129692,0.07341822236776352
1546300933.6638527,129792,0.12683968245983124
1546301121.9879975,130492,0.1766481250524521
1546302708.854471,131292,0.0454791784286499
1546302870.577078,131892,0.21032612025737762
1546303004.8757114,132392,0.10338856279850006
1546303058.4569893,132592,0.10242842137813568
1546303112.2626514,132792,0.15791460871696472
1546303165.9213161,132992,0.08433777093887329
1546303192.7055242,133092,0.13203787803649902
1546303246.2708073,133292,0.6046155095100403
1546339058.4256828,133307,0.0665036141872406
1546339168.3087397,133707,0.058134667575359344
1546339194.5647445,133807,0.1475525200366974
1546339276.1494846,134107,0.12811771035194397
1546339331.2336528,134307,0.16677021980285645
1546339386.4315183,134507,0.045420821756124496
1546339441.5938776,134707,0.08350929617881775
1546339467.9202445,134807,0.03841088339686394
1546339549.5495481,135107,0.1079038679599762
1546339604.8836572,135307,0.09953416138887405
1546341625.1158228,135435,0.09248113632202148
1546341704.8037775,135735,0.06943672150373459
1546341864.5414476,136335,0.08272642642259598
1546341891.01617,136435,0.24018344283103943
1546341997.3977966,136835,0.06800594180822372
1546346575.9232054,138774,0.16231772303581238
1546346628.9853213,138974,0.07668446749448776
1546346761.5151427,139474,0.14335456490516663
1546351812.250221,139816,0.07779265195131302
1546351971.4273744,140416,0.06827423721551895
1546352315.9715307,141716,0.12736555933952332
1546353889.4962885,142257,0.05729728937149048
1546353969.5856495,142557,0.06443488597869873
1546353996.2183242,142657,0.07108969986438751
1546354022.9741676,142757,0.13192561268806458
1546354103.0471663,143057,0.10314437747001648
1546354156.4575224,143257,0.11747482419013977
1546354236.691118,143557,0.18484461307525635
1546354263.3105075,143657,0.0648345872759819
1546356101.28328,144082,0.46349120140075684
1546356208.3468122,144482,0.07352624833583832
1546356262.1276603,144682,0.1025133803486824
1546356503.097797,145582,0.19515271484851837
1546356529.9007754,145682,0.07603170722723007
1546356583.4669027,145882,0.0822930708527565
1546358721.801474,147002,0.03365807235240936
1546358829.1551864,147402,0.10950805246829987
1546358882.878713,147602,0.11165127158164978
1546358963.3006763,147902,0.20609304308891296
1546360668.0668163,148121,0.12872838973999023
1546360698.2812397,148221,0.10032512992620468
1546360886.5754313,148921,0.1661253124475479
1546360913.5323105,149021,0.12591888010501862
1546360940.4617338,149121,0.05414648354053497
1546361101.735351,149721,0.1287204474210739
1546361209.21954,150121,0.20313522219657898
1546362962.8661325,150301,0.08880831301212311
1546363178.1238277,151101,0.1408669650554657
1546363285.1094055,151501,0.06490473449230194
1546363365.8783944,151801,0.05662847310304642
1546363473.6415198,152201,0.10408581793308258
1546365508.2586808,152812,0.03916759043931961
1546365562.2283688,153012,0.057791952043771744
1546365616.263452,153212,0.04592469334602356
1546365778.5286627,153812,0.16077670454978943
1546365832.3116395,154012,0.07703778147697449
1546365859.2078445,154112,0.05009252205491066
1546368253.1165228,154816,0.09789054840803146
1546368334.4429479,155116,0.07599426805973053
1546368361.4881234,155216,0.04927707090973854
1546368388.875033,155316,0.06618435680866241
1546368416.1313236,155416,0.1017792746424675
1546368470.3616602,155616,0.03533479571342468
1546368524.5356793,155816,0.13018575310707092
1546368551.639311,155916,0.06830328702926636
1546370188.5351944,156508,0.12846532464027405
1546370298.44881,156908,0.10468759387731552
1546370325.367023,157008,0.08233943581581116
1546370459.6382818,157508,0.07928815484046936
1546370675.1407034,158308,0.1165168434381485
1546370702.051089,158408,0.0769873857498169
1546370755.844814,158608,0.1123841255903244
1546372499.284289,159018,0.2303037941455841
1546372553.0721996,159218,0.17338624596595764
1546372580.058922,159318,0.11888843774795532
1546372768.7893982,160018,0.082737997174263
1546372903.8152268,160518,0.12716418504714966
1546374310.22304,160718,0.11365044116973877
1546374488.0853298,160820,0.06701388210058212
1546374515.07371,160920,0.09314137697219849
1546374569.0614834,161120,0.18403369188308716
1546374676.790947,161520,0.10656625032424927
1546374838.1659236,162120,0.10194560885429382
1546374865.03296,162220,0.06688182801008224
1546374918.7656744,162420,0.08528295159339905
1546374972.6121755,162620,0.07664847373962402
1546375026.601921,162820,0.10549755394458771
1546376497.4451795,162828,0.232672318816185
1546376526.4559271,162928,0.0736880972981453
1546376580.1988196,163128,0.0779934674501419
1546376607.0961146,163228,0.11239247024059296
1546376660.7006543,163428,0.10344469547271729
1546376740.8239756,163728,0.08080980181694031
1546376767.6566849,163828,0.108024962246418
1546376929.128395,164428,0.05470132455229759
1546377009.9366848,164728,0.10975900292396545
1546377036.8694842,164828,0.09387437999248505
1546377063.8644927,164928,0.201208233833313
1546378646.3541932,165241,0.04876027628779411
1546378673.427919,165341,0.10572214424610138
1546378862.1741445,166041,0.09539705514907837
1546378889.1207614,166141,0.10117053240537643
1546378916.045154,166241,0.21329404413700104
1546379050.767841,166741,0.107363760471344
1546379077.7716966,166841,0.0600690133869648
1546380736.4617627,167545,0.6799614429473877
1546382836.5098405,169242,0.08671700954437256
1546382863.8161216,169342,0.14655061066150665
1546382946.0868194,169642,0.09821251779794693
1546383137.285353,170342,0.06307350844144821
1546383249.1791725,170742,0.09281618893146515
1546385089.0542755,171105,0.121342733502388
1546385367.146844,172105,0.11929085850715637
1546387176.2223673,173162,0.07682931423187256
1546387260.8043313,173462,0.10169962048530579
1546387287.9478893,173562,0.13849608600139618
1546387315.0608418,173662,0.03523559123277664
1546417891.067753,175239,0.07054251432418823
1546417947.6655476,175439,0.05752410739660263
1546417977.2778249,175539,0.12833824753761292
1546418004.2447844,175639,0.33676213026046753
1546418030.9111965,175739,0.049709752202034
1546418060.377139,175839,0.06099497526884079
1546418087.4714024,175939,0.02896135300397873
1546418254.882396,176539,0.10644712299108505
1546418425.0645447,177139,0.16093415021896362
1546420147.8506033,177580,0.07950396835803986
1546420174.939428,177680,0.06088211387395859
1546420202.1237638,177780,0.07156100869178772
1546420229.2442844,177880,0.055199816823005676
1546420283.4451036,178080,0.2947324514389038
1546420337.586717,178280,0.08919063955545425
1546420364.6293926,178380,0.07034815102815628
1546420499.718347,178880,0.06405462324619293
1546420526.7923565,178980,0.1046055257320404
1546420553.7990766,179080,0.0817299336194992
1546422182.3148584,179477,0.09879075735807419
1546422209.467188,179577,0.15746544301509857
1546422263.69447,179777,0.05827014148235321
1546422290.6982121,179877,0.045243266969919205
1546422344.7747748,180077,0.07161630690097809
1546422398.7818012,180277,0.08424050360918045
1546422452.8365912,180477,0.10116392374038696
1546422479.8146534,180577,0.0604892373085022
1546422587.884035,180977,0.11520825326442719
1546422615.1406991,181077,0.06839524954557419
1546424524.7193067,181673,0.12915761768817902
1546424741.9513474,182473,0.1806480884552002
1546424796.4722495,182673,0.039086565375328064
1546424877.8037028,182973,0.09193511307239532
1546424931.9940755,183173,0.031321458518505096
1546424959.1670058,183273,0.12549851834774017
1546427167.6396375,183561,0.06635433435440063
1546427222.0910041,183761,0.04700779169797897
1546427249.4146373,183861,0.06605857610702515
1546427276.6915176,183961,0.09518401324748993
1546427521.56573,184861,0.27600616216659546
1546427630.5029848,185261,0.1350318044424057
1546429385.7919624,186145,0.051107052713632584
1546429413.2659798,186245,0.1098053902387619
1546429495.7409382,186545,0.11009836196899414
1546429632.9923837,187045,0.09774245321750641
1546431566.939602,187663,0.19900530576705933
1546431649.9595494,187963,0.09598640352487564
1546431677.596326,188063,0.074798583984375
1546431815.1779861,188563,0.1356273591518402
1546431925.1859784,188963,0.07599665224552155
1546433656.9620085,189622,0.039701517671346664
1546433686.9947176,189722,0.040101513266563416
1546433824.1045034,190222,0.11258682608604431
1546433851.5530956,190322,0.10858692228794098
1546433878.9816885,190422,0.19214531779289246
1546433988.909659,190822,0.07900813221931458
1546434016.2696328,190922,0.028380822390317917
1546434153.258189,191422,0.13199403882026672
1546434180.726111,191522,0.08917105197906494
1546435743.890683,191789,0.1029704213142395
1546435798.5068243,191989,0.14931941032409668
1546435853.3819513,192189,0.06161108613014221
1546435908.1724424,192389,0.08639276027679443
1546435935.4997337,192489,0.0502997562289238
1546436045.20518,192889,0.10860859602689743
1546436182.343877,193389,0.0700625330209732
1546437826.28252,193957,0.06221766769886017
1546437964.214476,194457,0.04432716965675354
1546438101.9760363,194957,0.12990117073059082
1546438240.0418918,195457,0.17273163795471191
1546438267.5930183,195557,0.06958620250225067
1546438295.1209712,195657,0.05248507857322693
1546438322.8035948,195757,0.11997243762016296
1546440885.849134,195813,0.06176431477069855
1546440999.7244759,196213,0.09022815525531769
1546441193.0483737,196913,0.10384146869182587
1546441386.1331465,197613,0.0859059989452362
1546443425.3581767,198331,0.07960432022809982
1546443508.059635,198631,0.10365572571754456
1546443563.0747297,198831,0.04947277903556824
1546443673.4872808,199231,0.04222805052995682
1546446359.7015896,199777,0.11430738866329193
1546446391.1193068,199877,0.05034954845905304
1546446418.821656,199977,0.05875873938202858
1546446807.7089818,201377,0.11013416945934296
1546446890.7679102,201677,0.07688777148723602
1546448691.492171,202111,0.0612313374876976
1546448719.2587402,202211,0.09313063323497772
1546448746.9784853,202311,0.02254239283502102
1546449079.962012,203511,0.0709630474448204
1546450927.1327696,204143,0.062397606670856476
1546451010.1751118,204443,0.054591935127973557
1546451037.8977811,204543,0.09475488215684891
1546451259.0018826,205343,0.06635917723178864
1546451314.3968146,205543,0.08454470336437225
1546451397.5232327,205843,0.11738890409469604
1546452974.9225438,205882,0.0376899391412735
1546453034.0482783,206082,0.2007623016834259
1546453172.0892942,206582,0.0739014744758606
1546453310.393221,207082,0.05471738427877426
1546453503.8075323,207782,0.291015088558197
1546455141.3549106,207923,0.1297169327735901
1546455283.1774683,208423,0.0840512216091156
1546455310.8632734,208523,0.06420240551233292
1546455421.2514286,208923,0.06695770472288132
1546455531.8223174,209323,0.08056262880563736
1546455587.2266967,209523,0.028972074389457703
1546455614.7274745,209623,0.10048782080411911
1546457463.7402234,210365,0.060348231345415115
1546457657.3611643,211065,0.024654291570186615
1546457712.6513255,211265,0.07276256382465363
1546457767.8148136,211465,0.05607520416378975
1546459495.4307392,212003,0.04497141018509865
1546459637.5546231,212503,0.07872077822685242
1546459692.5909345,212703,0.058270521461963654
1546503214.4859378,214333,0.021238941699266434
1546503271.725532,214533,0.07590007036924362
1546503383.3197773,214933,0.0417240634560585
1546503467.855733,215233,0.06013670563697815
1546503554.8228986,215533,0.02782401815056801
1546503639.195255,215833,0.11092747002840042
1546505268.933788,215943,0.03142017871141434
1546505325.7033226,216143,0.04223581403493881
1546505543.1863983,216943,0.019908742979168892
1546505597.5682342,217143,0.045794323086738586
1546505624.762524,217243,0.04618917778134346
1546505652.0209904,217343,0.09583321213722229
1546505814.6017716,217943,0.04569872468709946
1546507298.684595,218031,0.06821787357330322
1546507328.431231,218131,0.07689262926578522
1546507383.0766304,218331,0.06202186271548271
1546507437.6788824,218531,0.02014479786157608
1546507464.9977088,218631,0.04950948804616928
1546507492.2649846,218731,0.10123084485530853
1546507519.5573783,218831,0.15195178985595703
1546507546.904365,218931,0.34672075510025024
1546507574.2251627,219031,0.05615825951099396
1546507656.0555868,219331,0.06526430696249008
1546507737.9103897,219631,0.04302264004945755
1546507765.103398,219731,0.07039886713027954
1546512500.2347713,220311,0.021773040294647217
1546512527.6477964,220411,0.049398478120565414
1546512582.2712238,220611,0.018733156844973564
1546512609.671801,220711,0.03889179974794388
1546512636.979051,220811,0.05550903454422951
1546512664.373871,220911,0.032710764557123184
1546512801.2324028,221411,0.06166122853755951
1546512937.6677225,221911,0.02221795730292797
1546514706.795192,222586,0.06179678812623024
1546514761.1668186,222786,0.03715174272656441
1546514924.3855042,223386,0.048952776938676834
1546515006.2002294,223686,0.030821289867162704
1546515060.5332632,223886,0.05103139579296112
1546517622.1956675,225071,0.03334181383252144
1546517840.600379,225871,0.07947880774736404
1546517895.125319,226071,0.05880497023463249
1546517949.614945,226271,0.0526212640106678
1546519590.8564575,226652,0.04774832725524902
1546519672.7506142,226952,0.08020009845495224
1546519727.2551181,227152,0.025095175951719284
1546519973.0951912,228052,0.03118649683892727
1546520000.319305,228152,0.09618646651506424
1546525134.4262402,228433,0.037133682519197464
1546525163.817149,228533,0.051826272159814835
1546525272.0189757,228933,0.05181051790714264
1546525326.1662362,229133,0.08274512737989426
1546525407.4375746,229433,0.04716295748949051
1546525570.1392665,230033,0.05269871652126312
1546525651.5866692,230333,0.12475302070379257
1546525678.696828,230433,0.06064313277602196
1546527564.4646797,230526,0.04739128053188324
